2018,Accentus Music,ACC10366,4260234831696,Wolfgang Amadeus Mozart,Mozart: Le nozze di Figaro,Staatsoper Unter den Linden; Jurgen Flimm; Gudrun Hartmann; Ildebrando D'Arcangelo; Dorothea Roschmann; Anna Prohaska; Lauri Vasar; Marianne Crebassa,1,Blu-ray,31.19,47.99,""Nothing is harder to put on stage than lightness. And humor is the sharpest weapon of the desperate. That is why it is an obligation, indeed a must, to enjoy this Figaro by Jürgen Flimm at the Staatsoper to the fullest." (ARD Radio) This production of "Le nozze di Figaro" is directed by the former artistic director of the Staatsoper Berlin, Jürgen Flimm, who characterizes it as follows: "Figaro is by far the best work ever devised for the stage; it combines everything that moves the human heart and mind - forlorn hope, pleasantry, satire, profound significance, also much ado about nothing and vain amours." This production with a star-studded ensemble of soloists was Flimm's third staging of this musical masterpiece, and this time he places the plot in Count Almaviva's summer residence - a place where the count spent his childhood, a place full of memories where time has left its marks. It is in this hot atmosphere of summer that the great day unfolds: holidays, sun, sea, pretty women take a fancy to pretty men and pretty men take a fancy to pretty women. A midsummer night's dream full of tangled paths and futile longing where the women pull the strings of intrigue with their gentle hands.",,https://b2b.naxosusa.com/Album.aspx?product=ACC10366&medium=phy,DVD/Bluray,DVD/Bluray,,EU,,2018 Accentus Music,78 Documentaries,7,Anna Prohaska; Dorothea Roschmann; Gustavo Dudamel; Ildebrando D'Arcangelo; Jurgen Flimm; Lauri Vasar; Marianne Crebassa; Staatskapelle Berlin; Staatsopernchor Berlin,Gustavo Dudamel,1,,2018 Accentus Music,DE,NR,NTSC,0,BD-50,Italian,"German, English, French, Japanese, Korean","DTS HD Master Audio, PCM Stereo",Color,16:9,188,2015,
2018,Accentus Music,ACC20366,4260234831689,Wolfgang Amadeus Mozart,Mozart: Le nozze di Figaro,Staatsoper Unter den Linden; Jurgen Flimm; Gudrun Hartmann; Ildebrando D'Arcangelo; Dorothea Roschmann; Anna Prohaska; Lauri Vasar; Marianne Crebassa,2,DVD,31.19,47.99,""Nothing is harder to put on stage than lightness. And humor is the sharpest weapon of the desperate. That is why it is an obligation, indeed a must, to enjoy this Figaro by Jürgen Flimm at the Staatsoper to the fullest." (ARD Radio) This production of "Le nozze di Figaro" is directed by the former artistic director of the Staatsoper Berlin, Jürgen Flimm, who characterizes it as follows: "Figaro is by far the best work ever devised for the stage; it combines everything that moves the human heart and mind - forlorn hope, pleasantry, satire, profound significance, also much ado about nothing and vain amours." This production with a star-studded ensemble of soloists was Flimm's third staging of this musical masterpiece, and this time he places the plot in Count Almaviva's summer residence - a place where the count spent his childhood, a place full of memories where time has left its marks. It is in this hot atmosphere of summer that the great day unfolds: holidays, sun, sea, pretty women take a fancy to pretty men and pretty men take a fancy to pretty women. A midsummer night's dream full of tangled paths and futile longing where the women pull the strings of intrigue with their gentle hands.",,https://b2b.naxosusa.com/Album.aspx?product=ACC20366&medium=phy,DVD/Bluray,DVD/Bluray,,EU,,2018 Accentus Music,78 Documentaries,7,Anna Prohaska; Dorothea Roschmann; Gustavo Dudamel; Ildebrando D'Arcangelo; Jurgen Flimm; Lauri Vasar; Marianne Crebassa; Staatskapelle Berlin; Staatsopernchor Berlin,Gustavo Dudamel,2,,2018 Accentus Music,DE,NR,NTSC,0,DVD-9,Italian,"German, English, French, Japanese, Korean","PCM Stereo, Dolby Digital 5.1, DTS 5.1",Color,16:9,188,2015,
2018,ACOUSENCE Classics,ACO-CD13518,4260017181352,Johannes Brahms; Franz Liszt; Robert Schumann; Mieczyslaw Weinberg ,"Doppelganger - Works for Violin & Piano by Weinberg, Liszt, Brahms, Schumann",Michael Vaiman; Dina Yoffe,1,CD,14.81,22.99,"Michael Vaiman writes of this new release: "Each great musical composition acquires new facets and colors when the composer creates a new version of this composition for another instrument. Bach's concertos or his other works are vivid examples of this. When we talk about new versions created by the composers themselves, it is not just that doppelgangers that are born. I think that the composer, sometimes consciously, sometimes intuitively, felt that in this music there is potential, which in the new version gives this creation a new life. All the works recorded on this album certainly belong to this category." Michael Vaiman was born in Ukraine. After graduating from the distinguished Stolyarsky School of Music in his hometown, he studied at the Tchaikovsky Conservatory of Music in Moscow under legendary violinist David Oistrakh and Semyon Snitkovsky. Especially noteworthy is the unusual range of his repertoire, which includes all violin sonatas by Beethoven, Brahms, Prokofiev, Franck, and Schumann and also all of Schubert's and Shostakovich's compositions for violin and orchestra. Vaiman is also the first performer of a number of works from modern composers.",,https://b2b.naxosusa.com/Album.aspx?product=ACO-CD13518&medium=phydig,01 Classical,Classical,,Germany,2018 ACOUSENCE,2018 ACOUSENCE,,,,,,,,,,,,,,,,,,,,
2018,ACOUSENCE Classics,ACO-CD13718,4260017181376,Robert Schumann; Dmitri Shostakovich ,Schumann & Shostakovich: Piano Quintets,Anna Malikova; Belenus Quartet,1,CD,14.81,22.99,"Five artists, each of whom have already released several successful albums at Acousense- the Belenus Quartet and Anna Malikova- come together here to record two important piano quintets from two eras: Schumann and Shostakovich. This is an intense music experience of a very special kind! Anna Malikova was born in Uzbekistan, where she received her first piano lessons from Tamara Popovich. She studied in Moscow with Lev Naumov at the Central Music School and at the Tchaikovsky Conservatory. Afterwards she held a teaching position at the Conservatory for several years. Anna is continuously increasing her recorded repertory. To date she has produced most of the important works of Chopin as well as works of Schubert, Liszt, Shostakovich, Prokofiev and Soler. Belenus is the Celtic god of the arts and the namesake of the Belenus Quartet. It was founded in 2004 and has been operating under the current lineup since 2014. After winning important awards at international competitions, the Belenus Quartet has performed in Switzerland, Germany, and on tour all across Europe. Their repertoire ranges from early Haydn Quartets all the way through to contemporary music.",,https://b2b.naxosusa.com/Album.aspx?product=ACO-CD13718&medium=phydig,01 Classical,Classical,,Germany,2018 ACOUSENCE,2018 ACOUSENCE,,,,,,,,,,,,,,,,,,,,
2018,Alba,ABCD 424,6417513104240,Johann Sebastian Bach ,Susanne Kujala: Bach on Porthan Organ,Susanne Kujala ,1,CD,14.81,22.99,"The Finland based German organist Susanne Kujala has gained the reputation to be one of Finland's most outstanding organists. Contemporary music is an essential part of her work: she has premiered over 50 works and two, soon three concertos. Like contemporary music sometimes does, the organ works of J. S. Bach felt very modern to the people of his time. Bach's works are still fresh and inspiring as the program of this album proves. "Bach on Porthan Organ" continues Susanne Kujala's series of introducing Finland's organs to a larger audience. Her debut release "Organ Triptychon" was recorded on three significant instruments of Helsinki. This new album features the Porthan Organ of St. Lawrence Church in Janakkala. The series is to be continued with her upcoming release "Finnish Organ Music of the 21th Century", which has been recorded already on the organs of Turku Cathedral, Helsinki Kallio and St. Paul's Church. Organ builder Martti Porthan made the organ building style of the German Baroque alive in Finland. All main features of the Porthan organ of St. Lawrence in Janakkala are based on the famous Huß Schnitger organ of Ss. Cosmae et Damiani in Stade. This album is the 25th anniversary recording of the Porthan organ, which was built in 1993.",https://youtu.be/ngnd3GdvWPI,https://b2b.naxosusa.com/Album.aspx?product=ABCD%20424&medium=phydig,01 Classical,Classical,,Finland,2018 Alba Records,2018 Alba Records,,,,,,,,,,,,,,,,,,,,
2018,Alba,ABCD 423,6417513104233,Matei Gheorghiu; Eero Hameenniemi; Juho Miettinen; Matthew Whittall ,Risto-Matti Marin: Sixth Sense - Finish Contemporary Music for Piano,Risto-Matti Marin,1,Hybrid SACD,14.81,22.99,"Risto-Matti Mann writes of this new release: "Only a small sample of recent Finnish piano repertoire can be included on this one [album]. The purpose of this collection is not to paint a complete picture of what new Finnish piano music is. Also, I awoke after the recording sessions to realize that the composers form a so-called "all-malepanel." This is simply a coincidence, which may by all means be considered a flaw in this release!" Risto-Matti Marin has recorded many internationally renowned solo piano albums, and several albums of chamber music. He has also made a number of recordings for the Finnish Broadcasting Company (YLE). Marin's recorded catalogue varies from the cornerstones of classical/romantic piano repertoire to rare original works, transcriptions, and contemporary music. Marin earned his doctoral degree in 2010 from the Sibelius Academy in Helsinki. In addition to his work as a piano recitalist and chamber musician Marin lectures on piano music and teaches at masterclasses in Finland and abroad.",,https://b2b.naxosusa.com/Album.aspx?product=ABCD%20423&medium=phydig,01 Classical,Classical,,Finland,2018 Alba Records,2018 Alba Records,,,,,,,,,,,,,,,,,,,,
2018,Anteprima Production,ATP1038315,3770010383154,Dhafer Youssef,Youssef: Sounds of Mirrors,Dhafer Youssef; Zakir Hussain; Eivind Aarset IV; Husnu Senlendirici,1,CD,7.79,11.99,"Some musicians experience a sacred and deeply intimate relation with their art. When a 19-year-old Dhafer Youssef discovered Indian music in Vienna, where he was studying classical music, it had the effect of a bewildering epiphany on him. Hindu sonorities struck a deep chord within Dhafer's musical soul - thirty years later, the Tunisian composer reminisces: "I was both filled with wonder as well as deeply convinced that one day I would be performing alongside the most legendary players of Indian music." From then on, Dhafer Youssef lived and breathed Indian music. Nine records later, the travelling musician who contributed to bring oud into jazz music had fulfilled his dream of playing Indian music and had invited percussionist Zakir Hussain on stage with him for a few shows while touring France. The match was made in heaven but a touch of color was still missing - that of a wind instrument. Dhafer Youssef then brought along another "soulmate," Turkish clarinettist Husnu Selenderici. The trio tested live the living matter that eventually gave shape to the twelve tracks of Sounds of Mirrors. The recording started in Mumbai then carried on in Instanbul where Eivin Aarset, the Norwegian jazz guitarist with an ethereal style, joined the one-of-a-kind adventure. The record, which was originally meant to be a tribute to Zakir Hussain and tabla then took an unexpected turn. The mixing was conducted in the Swedish Nilento Studio, in Göteborg, and lends the album its light, cohesive quality. Dhafer Youssef and his enthralling, endless capacity for renewal offers the listener a golden opportunity to bear witness to new encounters, like so many musical colors that had never been imagined before. The art of sharing is one of fine alchemy.",,https://b2b.naxosusa.com/Album.aspx?product=ATP1038315&medium=phy,30 World/Int'l.,World,World|Africa,EU,Dhafer Youssef,Dhafer Youssef,,,,,,,,,,,,,,,,,,,,
2018,ATMA Classique,ACD2 3020,722056302029,Gabriel Faure ,Faure: Une selection de melodies pour voix et piano,Helene Guilmette; Julie Boulianne; Antonio Figueroa; Marc Boucher; Olivier Godin ,1,CD,6.23,9.99,"ATMA Classique is delighted to present a selection of mélodies for voice and piano of Gabriel Fauré (1845-1924). This recording marks the first time the songs will be heard in their original keys and voice types, according to the composer's indications for their first performances. Faure's mélodies are performed by four Canadian singers who bring distinct vocal qualities to their interpretations: Hélène Guilmette, soprano; Julie Boulianne, mezzo-soprano; Antonio Figueroa, tenor; and Marc Boucher, baritone. Pianist Olivier Godin accompanies the singers on an 1859 Erard piano tuned to 435 Hz, the pitch standard established in France by ministerial decree in 1859. The piano belongs to the Arte Musica Foundation at the Montreal Museum of Fine Arts, and is known for its exceptional workmanship and unique sound.",,https://b2b.naxosusa.com/Album.aspx?product=ACD2%203020&medium=phy,01 Classical,Classical,Classical|Art Song,Canada,2018 ATMA Classique,2018 ATMA Classique,,,,,,,,,,,,,,,,,,,,
2018,ATMA Classique,ACD2 2768,722056276825,Andre Mathieu; Sergei Rachmaninoff ,"Mathieu: Concerto No. 4 in E minor; Rachmaninoff: Rhapsody on a Theme of Paganini, Op. 43",Jean-Philippe Sylvestre; Orchestre Metropolitain,1,CD,11.75,18.99,"Following the enthusiastic response to the 2017 ATMA Classique release of the ""Concerto de Québec"" by André Mathieu, pianist Jean-Philippe Sylvestre returns as vigorous as ever with a new recording which, once again, features a work by Mathieu -- his Piano Concerto No. 4 -- and includes Rachmaninoff's Rhapsody on a Theme of Paganini. The recording was made during the Festival Classica with the Orchestre Métropolitain under the attentive direction of Alain Trudel. Most recently, Mrl Sylvestre has performed with the Orchestre symphonique de Quebec at Bourgie Hall and Place des Arts in Montreal, at Iles de la Madeleine, at St. Pierre des cuisines auditorium in Toulouse, Corlot Hall in Paris, and Palais des beaux-arts in Brussels. He recently appeared in concert in Montreal and Halifax with such renowned musicians as Stephane Tetrault, Alain Trudel, and Dominic Desautels.",,https://b2b.naxosusa.com/Album.aspx?product=ACD2%202768&medium=phy,01 Classical,Classical,Classical|Orchestral,Canada,2018 ATMA Classique,2018 ATMA Classique,,,,,,,,,,,,,,,,,,,,
2018,ATMA Classique,ACD2 2779,722056277921,Maurice Durufle; Gabriel Faure,Faure & Durufle: Requiem,Choir of the Church of St. Andrew and St. Paul; Jonathan Oldengarm; Julie Boulianne; Philippe Sly; Les Petits chanteurs du Mont-Royal,1,CD,11.75,18.99,"Under 19th century Romanticism, music ascended from its role as a vehicle for worship to itself becoming an object of worship. On this new recording, Maurice Duruflé's Requiem, Op. 9, considered a pinnacle of contemporary choral repertoire, is paired with Gabriel Fauré's moving Requiem, Op.48. Especially when accompanied by organ, as these versions are, these sacred works are imbued with the same peaceful atmosphere. The release honors the memory of the hundreds of members of the Church of St. Andrew and St. Paul who served and died in the course of the First Great War, 1914-1918, in which so many of the great hopes of Romanticism were irrevocably shattered. Vocal soloists Philippe Sly and Julie Boulianne, the Choir of the Church of St. Andrew and St. Paul and the Petits chanteurs du Mont Royal directed by Jean-Sébastien Vallée, are accompanied on the organ by Jonathan Oldengarm.",,https://b2b.naxosusa.com/Album.aspx?product=ACD2%202779&medium=phy,01 Classical,Classical,Classical|Sacred,Canada,2018 ATMA Classique,2018 ATMA Classique,,,,,,,,,,,,,,,,,,,,
2018,Audite,AUD97758,4022143977588,Bela Bartok; Sergei Prokofiev; Eugene Ysaye ,"Franziska Pietsch: Works for Solo Violin - Bartok, Prokofiev, Ysaye",Franziska Pietsch,1,CD,14.81,22.99,"Franziska Pietsch's recent recording of the Prokofiev Violin Concertos with large-scale orchestra is followed seemingly by the opposite: works for solo violin. What appears, at first sight, to be a contrast is in fact a logical continuation of her extensive discography, even an enhancement: whilst in her previous releases, Pietsch demonstrated her expressive range and intensive approach both as a brilliant soloist and as an eloquent chamber musician, she now faces the greatest possible reduction, namely a solo recital. This limitation demands incredible presence, power and intensity, for which Franziska Pietsch is predestined. From isolation, she draws depth and grounding; ""less"" becomes ""more""; soleness transforms into greatness. For her solo recital, she has put together an individual choice of compositions which have accompanied her from an early age and which, for her, represent significant personal and artistic experiences. Prokofiev, to whose works she feels a particular affinity, is also featured here. Once again, Franziska Pietsch displays a compelling combination of technique and interpretation: her irrepressible creative force penetrates all technical challenges, never losing sight of her interpretation, every note forming part of her reading - a deeply personal recording of the solo sonatas by Bartók, Ysaÿe and Prokofiev. Bartók's solo sonata, written for Yehudi Menuhin in 1944, and the six sonatas Op. 27 by Ysaÿe are amongst the most prominent twentieth century compositions for violin. Bach, the great paragon, is present in all these works. From Ysaÿe's cycle, Pietsch has chosen the particularly striking Sonatas Nos 2 and 3 which are dedicated respectively to the violinists Jacques Thibaud and George Enescu. As an ""encore"" she plays the solo sonata Op. 115 by Sergei Prokofiev which had been intended for ambitions violin students.",,https://b2b.naxosusa.com/Album.aspx?product=AUD97758&medium=phydig,01 Classical,Classical,Classical|Violin,Germany,2018 Ludger Bockenhoff audite Musikproduktion,2018 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,,,,,,,
2018,Audite,AUD21450,4022143214508,Robert Schumann ,Schumann: Complete Symphonic Works,Oren Shevlin; Patricia Kopatchinskaja; Denes Varjon; Alexander Lonquich; Paul van Zelm; Ludwig Rast; Rainer Jurkiewicz; Joachim Poltl; WDR Sinfonieorchester Koln,6,CD,46.79,71.99,"""...one of the most attractive collections of this music"" (Gramophone) ""As a conductor, the versatile musician Heinz Holliger emerges as a knowledgeable Schumann expert who, alongside the excellent WDR Orchestra, makes everything to which the composer aspired shine, gleam and glow: simply beautiful music of the vibrant and current romantic spirit, unfractured but carefully thought out."" (Das Orchester) The complete edition of Robert Schumann's symphonic works with the WDR Symphony Orchestra Cologne under Heinz Holliger is now available on one comprehensive release. Alongside the Symphonies Nos 1-4, this edition comprises the D minor Symphony in the original version, as well as the Symphony in G minor, ""Zwickau." This selection of works creates one of the most comprehensive recorded editions of Schumann's symphonic works. The Schumann specialist Heinz Holliger successfully proves, contrary to common preconceptions, Robert Schumann's great art of orchestral instrumentation. All recordings remain available as single releases as well.",,https://b2b.naxosusa.com/Album.aspx?product=AUD21450&medium=phy,01 Classical,Classical,Classical|Orchestral,Germany,2018 Westdeutscher Rundfunk,2018 Ludger Bockenhoff audite Musikproduktion,,,,,,,,,,,,,,,,,,,,
2018,Bel Air Classiques,BAC619,3760115306196,Daniel-Francois-Esprit Auber; Ludwig Minkus; Dmitri Shostakovich; Pyotr Ilyich Tchaikovsky ,"Great Ballets from the Bolshoi, Vol. 2 - La Bayadere, Marco Spada, Swan Lake, The Golden Age",Svetlana Zakharova; David Hallberg; Denis Rodkin; Vladislav Lantratov; Nina Kaptsova; Mikhail Lobukhin; Bolshoi Ballet; Yuri Grigorovich; Pierre Lacotte ,4,DVD,31.19,47.99,"The second volume in Bel Air Classique's collection "Great Ballets from the Bolshoi" is a four-ballet limited edition release, featuring the Bolshoi Ballet's most recent successes: La Bayadere, Marco Spada, Swan Lake, and The Golden Age. Marius Petipa's exotic ballet La Bayadere is set in legendary and mysterious India. It is a story of love, death and vengeful judgement. Yuri Grigorovich presents a sumptuous recreation of Petipa's choreography. Recreated specifically for the Bolshoi by French choreographer Pierre Lacotte, Marco Spada, or the Bandit's Daughter, is a grandiose and unique ballet both on a technical and dramatic level: it includes complex choreography, five lead roles created for five principals, and several changes in scenery. With Tchaikovsky's famous, lyrical score, Swan Lake depicts the tragic love between Princess Odette and Prince Siegfried, and is performed to perfection by the unparalleled virtuosity of Russia's great Bolshoi Ballet. A modern and visionary work, The Golden Age, set to music by Shostakovich, was created in 1930. Its central theme was the highly moralized battle and triumph of the proletariat against the decadent bourgeoisie, set in Europe during the roaring twenties. All performances were recorded in high definition at the State Academic Bolshoi Ballet of Moscow.",,https://b2b.naxosusa.com/Album.aspx?product=BAC619&medium=phy,DVD/Bluray,Classical,,Austria,2018 Bel Air Classiques,2018 Bel Air Classiques,78 Documentaries,5,Bolshoi Ballet; Daniel-Francois-Esprit Auber; David Hallberg; Denis Rodkin; Dmitri Shostakovich; Ludwig Minkus; Mikhail Lobukhin; Nina Kaptsova; Pierre Lacotte; Pyotr Ilyich Tchaikovsky; Svetlana Zakharova; Vincent Bataillon; Vladislav Lantratov; Yuri Grigorovich,Francois Duplat,4,,2018 Bel Air Classiques,AT,NR,NTSC,0,DVD-9,,,"PCM 2.0, Dolby Digital 5.1",Color,16:9,503,2018,
