2019,Accentus Music,ACC304651,4260234831948,Frederic Chopin ,Chen Xue-Hong Plays Chopin,Chen Xue-Hong,1,CD,13.25,20.99,"Born in 1999 in the Chinese province of Gansu, Chen Xue-Hong was quickly selected as part of the training program for the most talented students at the Beijing Central Conservatory of Music, where he studied with Zhang Xinning, Wei Danwen, and Du Taihang. He has won several national and international competitions as a young pianist, including the Chopin Competition in Beijing, the Astana Competition, the Horowitz Competition, and the St. Petersburg Competition. He has also already given numerous concerts in China as well as at prestigious venues in Europe and the United States. As a pianist of rare musical integrity and concentration, with a unique blend of depth and exceptional technical facilities, Chen Xue-Hong is currently studying in Beijing while pursuing his promising career as a concert soloist. Frédéric Chopin is one of Chen Xue-Hong’s favorite composers. He loves both the brilliant musician and the personality of his compositions. This recording was realized by Accentus Music in partnership with the Académie France-Chine. The academy was launched in 2018 by the outstanding pianist Zhu Xiao-Mei with the support of Cartier. The purpose of the academy is to promote music education and training, to encourage the emergence of highly talented young artists and to foster cultural exchange between Europe and China.",,https://b2b.naxosusa.com/Album.aspx?product=ACC304651&medium=phydig,01 Classical,Classical,Classical|Piano,Germany,2019 Accentus Music,2019 Accentus Music,,,,,,,,,,,,,,,,,,,,
2019,Accentus Music,ACC304652,4260234831955,Robert Schumann ,Zhang Cheng Plays Schumann,Zhang Cheng,1,CD,13.25,20.99,"Zhang Cheng was born in China. He began his studies at the Shenzhen Conservatory and from 2007 to 2011 continued at the Texas Christian University School of Music with Tamas Ungar before studying at the University of the Arts in Berlin with Klaus Hellwig. He was advised by Menahem Pressler, Leon Fleisher, Paul Badura-Skoda, Dmitri Bashkirov and Elisso Virsaladze. Zhang Cheng was awarded the Clara Haskil Prize (and the Audience Prize) in 2011 and the Schumann Prize in 2016, prompting him to study the complete canon of his favorite composer. About his preference for Robert Schumann and his music, Zhang Cheng says: “There was no specific moment where I decided that I should study Schumann’s complete oeuvre. The reason that keeps me exploring his music is his humanity. In my opinion, Schumann is an extraordinarily free and generous personality. Most importantly, he allows himself not to be perfect and first and foremost to be who he is. Schumann was also an endless resource of inspiration for me in my search for my own identity.” In Europe, Zhang Cheng has performed at the Klavierfestival Ruhr, the Chopin Festival in Nohant, the Verbier Festival, the September Music Festival in Montreux-Vevey, the International Music Festival in Berlin and at the Gewandhaus in Leipzig. This recording was realized by Accentus Music in partnership with the Académie France-Chine. The academy was launched in 2018 by the outstanding pianist Zhu Xiao-Mei with the support of Cartier. The purpose of the academy is to promote music education and training, to encourage the emergence of highly talented young artists and to foster cultural exchange between Europe and China.",,https://b2b.naxosusa.com/Album.aspx?product=ACC304652&medium=phy,01 Classical,Classical,Classical|Piano,Germany,2019 Accentus Music,2019 Accentus Music,,,,,,,,,,,,,,,,,,,,
2019,Accentus Music,ACC304653,4260234832082,Alexander Scriabin ,Chen Yunjie Plays Scriabin,Chen Yunjie ,1,CD,13.25,20.99,"Yunjie Chen was born in Jiaxing city (Zhejiang province, China). Displaying extraordinary talent at a young age, Chen Yunjie's gifts were nurtured at the Shanghai Music Conservatory. Chen Yunjie subsequently earned degrees from the Manhattan School of Music, Juilliard School and Cleveland Institute of Music. His mentors include You Dachun, Shao Dan, Wu Ying , Phillip Kawin, Yoheved Kaplinsky, Matti Raekallio and Antonio Pompa-Baldi. Chen Yunjie won first prize in the national piano competition of China at the age of twelve. He then won the China international piano competition in 1994. During his studies in the United States, he won prizes in many important International piano competitions such as Santander in Spain; Cincinnati, Cleveland, YCA, Gina Bachuer in the States; Long-Thibaud in France; Isang Yun and Seoul in Korea. He is Professor of Piano of the Central Conservatory of Music in Beijing where he became in 2011 the youngest piano faculty teacher. This recording was realized by Accentus Music in partnership with the Académie France-Chine. The academy was launched in 2018 by the outstanding pianist Zhu Xiao-Mei with the support of Cartier. The purpose of the academy is to promote music education and training, to encourage the emergence of highly talented young artists and to foster cultural exchange between Europe and China.",,https://b2b.naxosusa.com/Album.aspx?product=ACC304653&medium=phy,01 Classical,Classical,Classical|Piano,Germany,2019 Accentus Music,2019 Accentus Music,,,,,,,,,,,,,,,,,,,,
2019,Accentus Music,ACC30477,4260234831986,Gustav Mahler ,Mahler: Symphony No. 9 D Major,Bamberger Symphoniker,2,CD,13.25,20.99,"For Gustav Mahler, composing his early symphonies meant ""building a world”. His Ninth, however, seems more concerned with the deconstruction of this world – a look back, a long farewell. In the draft of his score, he noted words like ""O youth! Vanished! O love! Blown away! "". In 1909, his idyllic world was destroyed, having been diagnosed with a heart valve defect two years earlier – a disease that would ultimately lead to his death. While his last completed symphony still contains some folksy elements, Mahler composed a heartbreaking Adagio as its Finale. Herbert Blomstedt, Honorary Conductor of the Bamberger Symphoniker, guides the orchestra through this rollercoaster of emotions, ranging between deep sadness, comfort and melancholia. This exceptional recording is the first album release with the Bamberger Symphoniker and their honorary conductor Herbert Blomstedt.",,https://b2b.naxosusa.com/Album.aspx?product=ACC30477&medium=phydig,01 Classical,Classical,Classical|Orchestral,Germany,2019 Accentus Music,2019 Accentus Music,,,,,,,,,,,,,,,,,,,,
2019,Alba,ABCD 432,6417513104325,Johannes Brahms; Leif Segerstam ,Turku Philharmonic Orchestra: Brahms IV Segerstam,Turku Philharmonic Orchestra; Jan Soderblom; Roi Ruottinen,1,Hybrid SACD,14.81,22.99,"Alba’s album Brahms IV Segerstam concludes the series of symphonies by Johannes Brahms and Leif Segerstam. The last album of the four-part series includes Brahms' fourth symphony and the symphony number 295 composed by Segerstam in memory of conductor Ulf Söderblom. In his symphony ""ulFSöDErBlom in Memoriam ..."" Segerstam plays with the name of the conductor, which includes the notes F, S, D, E and B. Brahms' fourth symphony was his last, and according to Segerstam, ""the beginning of the symphony can be used to explain how music is born."" The Turku Philharmonic Orchestra is a Finnish orchestra based in Turku, Finland. The oldest orchestra in Finland, the Turku Philharmonic is resident at the Turku Concert Hall, the first purpose-built concert hall in Finland, completed in 1952.The orchestra was founded in 1790 under the name Turun Soitannollinen Seur (Musical Society of Turku). In 1927, the municipality of Turku took ownership of the ensemble, with Tauno Hannikainen as the orchestra's first chief conductor under municipal management. Since January 2012, the orchestra's principal conductor is Leif Segerstam. Juha Kangas is the orchestra's principal guest conductor, since 2001. The orchestra's current composers in residence are Mikko Heiniö and Anders Hillborg. The orchestra has recorded commercially for such labels as Ondine, Finlandia, and Naxos.",,https://b2b.naxosusa.com/Album.aspx?product=ABCD%20432&medium=phy,01 Classical,Classical,,Finland,2019 Alba Records,2019 Alba Records,,,,,,,,,,,,,,,,,,,,
2019,Alba,ABCD 437,6417513104370,Frederic Chopin; Magnus Lindberg; Einojuhani Rautavaara; Kaija Saariaho; Matthew Whittall ,Erik T. Tawaststjerna: Ballades & Other Stories,Erik T. Tawaststjerna,1,CD,14.81,22.99,"While globalization advances, all countries staunchly retain two unique features: their distinctive national flag and a bonding national anthem. The anthems reflect an enormous indigenous diversity, but relatively few are generally known by citizens of other nations, making any comprehensive compendium a source of endless interest and discovery. We invite you to take a musical tour of Naxos’ definitive set of national and regional anthems, from Algeria to Kuwait. Lapland to Zanzibar, and all stops in between. You’ll be delighted by the gems that are waiting to be discovered and compiled into either personal or family favorites. And you can check out the flags in the process with our informative supporting booklets! Welcome to the Naxos set of The Complete National Anthems of the World.",,https://b2b.naxosusa.com/Album.aspx?product=ABCD%20437&medium=phy,01 Classical,Classical,,Finland,2019 Alba Records,2019 Alba Records,,,,,,,,,,,,,,,,,,,,
2019,Alpha,ALPHA463,3760014194634,Various ,Vivi Vassileva: Singin' Rhythm,Vivi Vassileva,1,CD,14.81,22.99,"The percussionist Vivi Vassileva is one of the most fascinating classical soloists of her generation, and she now releases her debut album, entitled ""singin' rhythm"", on the alpha classics label. Born in 1994 to a Bulgarian family of musicians – her mother is a pianist, her father and brother are violinists, her sister plays violin too and she herself learned the instrument – Vivi was captivated by music at an early age especially when she heard some hand drummers playing on a remote, unspoiled beach at the black sea where her parents own a house. It was then that she decided to change from violin to percussion. With her dynamic, infectious way of making music, Vivi exudes a sense of enjoyment that is in no way limited to the elaboration of rhythms or the igniting of a display of tonal pyrotechnics. Her main aim is to touch people, to tell stories expressed in terms of melodies, harmonies and rhythms. Vivi is motivated and inspired by the diversity of tonal colors and the opportunities they offer, and that is why she is so convinced that percussion is the instrument of the 21st century. However, since the repertoire for percussion is limited, Vivi Vassileva not only commissions new compositions; she arranges and composes herself, constantly on the lookout for new formations and heading up various chamber music groups. As a result, this new album features works by Guillo Espel, Eric Sammut, Oriol Cruixent and Keiko Abe, most of them premiere recordings, alongside some rarely heard or premiere arrangements and compositions by Vivi Vassileva herself.",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA463&medium=phy,01 Classical,Classical,,Netherlands,2019 BR-KLASSIK & ALPHA CLASSICS/OUTHERE MUSIC FRANCE,2019 ALPHA CLASSICS/OUTHERE MUSIC FRANCE,,,,,,,,,,,,,,,,,,,,
2019,Alpha,ALPHA717,3760014197178,Wolfgang Rihm ,Rihm: Jakob Lenz,Georg Nigl; Henry Waddington; John Graham-Hall; La Monnaie Symphony Orchestra,1,DVD,10.13,15.99,"‘I want to move and be moved. Everything about music is moving’; these are the words in which Wolfgang Rihm once stated his musical credo. His chamber opera Jakob Lenz has in the meantime become one of the most frequently performed works in the 20thcentury German opera repertoire. Based on Georg Büchner’s novella about the poet Jakob Lenz’s unavoidable decline into madness, Wolfgang Rihm builds a highly charged atmosphere that leads us compellingly to a dramatic denouement. As a result of the wealth of musical styles – ranging from spoken text through Sprechgesang and recitative to fully elaborated coloratura – and of harmonic techniques – atonality, widened tonality and pure tonality – this work is sometimes compared to Berg’s Wozzeck. After Kát’a Kabanová and La Traviata, Andrea Breth is returning to La Monnaie for a radical interpretation of this deeply moving work. After a first recording published by Alpha, dedicated to the Bach family, Georg Nigl is amazing in the main role.",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA717&medium=phy,DVD/Blu-Ray,DVD/Blu-Ray,,Austria,2019 La Monnaie / De Munt,2019 Alpha Classics / Outhere Music France,Music Feature Film,18,Franck Ollu; Georg Nigl; Henry Waddington; John Graham-Hall; La Monnaie Symphony Orchestra; Myriam Hoyer; Wolfgang Rihm (Composer),Myriam Hoyer,1,2019 La Monnaie / De Munt,2019 Alpha Classics / Outhere Music France,AT,NR,NTSC,0,DVD-5,German,English; French; German,5.1 Dolby Digital,Color,16:9,1,2019,
2019,Amadeus Arte,AA19002,9788895450575,Johann Sebastian Bach; Claude Debussy; Manuel De Falla; George Gershwin; Thomas Kessler; Alvaro Collao Leon; Astor Piazzolla; Francis Poulenc ,Avido Duo: Spotlights,Avido Duo; Alvaro Collao Leon; Djordje Davidovic,1,CD,11.69,17.99,"Choosing to reestablish well-known music works in a new light using interesting arrangements, AVIDO Duo gives them a new character and sound while still upholding their creative foundations. “Spotlights” strives to connect diverse musical epoques and establish an intricate contextual bridge between them. The concept’s structure is based in a development of the music spawning from the Baroque era, over the Classical music period, until the pieces of modern music and Duo’s own improvisations. “Spotlights” simultaneously showcases and glides through the musical epoques, crossing between them with an unnoticeable transition with a sophisticated sound conception, ultimately creating a new artistic-musical endeavor. Avido Duo was founded in Vienna in 2015 by Alvaro Collao Leon and Djordje Davidovic. They have won prizes at competitions in Ann Arbor, Michigan and Osaka, Japan.",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA717&medium=phy#,01 Classical,Classical,,Italy,2019 Amadeus Arte,2019 Amadeus Arte,,,,,,,,,,,,,,,,,,,,
2019,APR Recordings,APR7311,5024709173112,Ludwig van Beethoven; Johannes Brahms; Johannes Brahms; Teresa Carreno; Fredreric Chopin; Claude Debussy; Franz Liszt; Felix Mendelssohn; Felix Mendelssohn; Wolfgang Amadeus Mozart; Franz Schubert; Robert Schumann; Richard Strauss ,Elly Ney: The Complete Brunswick & Electrola Solo 78-rpm Recordings,Elly Ney; Berlin State Opera Orchestra; Landesorchester Berlin,3,CD,23.39,35.99,"German pianist Elly Ney (1882–1968) came to be regarded as one of the great Beethoven interpreters of the 20th century and her prewar recording of the Op 111 sonata must still be considered one of the very finest. That recording, and all the other solo and concerto recordings she made for Electrola before the war are included here. Particularly noteworthy are the three landmark concerto recordings, the Mozart and Beethoven vivacious and stylish, the Strauss revealing just what a virtuoso Ney could be. Though she specialized in Austro-German repertoire, another side to her art is shown in her early, almost unknown, American Brunswick acoustic recordings, reissued in this set for the first time. Here the repertoire choice is broader and lighter and there is even a stunningly articulated Debussy ‘Feux d’artifice’ – the work’s first recording.",,https://b2b.naxosusa.com/Album.aspx?product=Apr-11&medium=phy#,01 Classical,Classical,Classical|Piano,France,2019 APR Ltd,2019 APR Ltd,,,,,,,,,,,,,,,,,,,,
