2018,ACC,Accentus Music,ACC20438,4260234831634,Felix Mendelssohn; Pyotr Ilyich Tchaikovsky,Mendelssohn: Midsummer Night's Dream; Tchaikovsky: Manfred,Lucerne Festival Orchestra,1,DVD,19.49,29.99,"In the Overture and Incidental Music to William Shakespeare’s ‘Midsummer Night’s Dream,’ Felix Mendelssohn brings the illustrious company of elves, lovers’ passions and the solitude of the forest or a moonlit night to musical life. It became a model for other literary reflections in music like Peter Tchaikovsky’s ‘Manfred Symphony.’ It’s four movements- or “images,” as the composer himself named them- capture the world-weariness of George Byron’s ‘Manfred: A Dramatic Poem’ in music. Riccardo Chailly and the Lucerne Festival Orchestra awaken the musical imagery of both works in a colorful, fresh, and enchanting performance. This release was recorded live at the Concert Hall of KKL Luzem, Lucerne Festival in August of 2017.",,https://b2b.naxosusa.com/Album.aspx?product=ACC20438&medium=phy,01 Classical,Classical,,European Union,,2018 Accentus Music,78 Documentaries,7,Felix Mendelssohn; Lucerne Festival Orchestra; Michael Beyer; Pyotr Ilyich Tchaikovsky; Riccardo Chailly,Michael Beyer,1,,2018 Accentus Music,DE,NR,NTSC,0,DVD-9,,,"PCM Stereo, Dolby Digital 5.1, DTS 5.1",Color,16:9,100,2018,
2018,ACC,Accentus Music,ACC10438,4260234831627,Felix Mendelssohn; Pyotr Ilyich Tchaikovsky,Mendelssohn: Midsummer Night's Dream; Tchaikovsky: Manfred,Lucerne Festival Orchestra,1,Blu-ray,31.19,47.99,"In the Overture and Incidental Music to William Shakespeare’s ‘Midsummer Night’s Dream,’ Felix Mendelssohn brings the illustrious company of elves, lovers’ passions and the solitude of the forest or a moonlit night to musical life. It became a model for other literary reflections in music like Peter Tchaikovsky’s ‘Manfred Symphony.’ It’s four movements- or “images,” as the composer himself named them- capture the world-weariness of George Byron’s ‘Manfred: A Dramatic Poem’ in music. Riccardo Chailly and the Lucerne Festival Orchestra awaken the musical imagery of both works in a colorful, fresh, and enchanting performance. This release was recorded live at the Concert Hall of KKL Luzem, Lucerne Festival in August of 2017.",,https://b2b.naxosusa.com/Album.aspx?product=ACC10438&medium=phy,01 Classical,Classical,,European Union,,2018 Accentus Music,78 Documentaries,8,Felix Mendelssohn; Lucerne Festival Orchestra; Michael Beyer; Pyotr Ilyich Tchaikovsky; Riccardo Chailly,Michael Beyer,1,,2018 Accentus Music,DE,NR,NTSC,0,BD-25,,,"DTS HD Master Audio, PCM Stereo",Color,16:9,100,2018,
2018,AFF,Affetto Records,AF1802,888295583633,Francois Couperin ,La Raphaele: The Art of Francois Couperin,Joyce Lindorff ,1,CD,13.25,20.99,"This release, La Raphaèle: The Art of François Couperin, pays homage to the Italian keyboard master long venerated by the Parisian Académie Royale de Peinture et de Sculpture. This reverence also rang true of François Couperin as a musical creator, who was clearly struck by Raphael's art, and so named the first movement of his Huitième Ordre's majestic opening allemande after the artist. World-renowned harpsichordist Joyce Lindorff recreates Couperin's L'Art de Toucher le Clavecin, Sixième Ordre, and Huitième Ordre with exquisite musicianship honed over four decades of researching and studying the styles and methods of the most famous keyboard composers of the 17th through 18th centuries. She is Professor of Keyboard Studies at Temple University where she has taught historical keyboards and performance practice for the past twenty years. In addition to teaching, she has performed across the United States, Europe, Russia, Japan, and China, and has received solo recitalist awards from the Pro Musicis Foundation of France and the National Endowment for the Arts in the United States.",,https://b2b.naxosusa.com/Album.aspx?product=AF1802&medium=phy#,01 Classical,Classical,Classical|Baroque Era,United States,2018 AFFETTO Records,2018 AFFETTO Records,,,,,,,,,,,,,,,,,,,,
2018,ABR,Alba,ABCD 419,6417513104196,Alvaro Company; Nuccio D'Angelo; Astor Piazolla; Ariel Ramirez; Giulio Regondi ,Otto Tolonen: Retratos,Otto Tolonen ,1,Hybrid SACD,14.81,22.99,"For this release, Otto Tolonen has assembled songs from Italian-Argentine composers. As a whole, this is a very balanced and pleasing collection of works by Piazzolla, Regond, Company, D'Angeligo and Ramirez. Otto Tolonen is one of the most successful Finnish classical guitarists. During the years 1995-2009 he won prizes in 20 international competitions from Tokyo to San Francisco and from Australia to Finland’s Jyvaskyla. His achievements include first prizes in the Andres Segovia Competition in Herradura, Spain, and in the Markneukirchen instrumental competition in Germany, which is currently considered the most demanding competition by the programme. In 2009 he was awarded the second prize both in Tokyo and GFA competitions. “His technique is just excellent, his sense for sound, for subtle colors and his instinct for expressive dynamics, tension, dimension and drama in the music could be described as rare and quite unique.” (Thomas Nytsch- Frankischer Tag) “An uncompromising young man.” (Colin Cooper- Classical Guitar)",,https://b2b.naxosusa.com/Album.aspx?product=ABCD%20419&medium=phy#,01 Classical,Classical,,Finland,2018 Alba Records,2018 Alba Records,,,,,,,,,,,,,,,,,,,,
2018,ALP,Alpha,Alpha398,3760014193989,Paul Hindemith ,Hindemith: Das Marienleben,Juliane Banse; Martin Helmchen,1,CD,14.81,22.99,"The German soprano Juliane Banse has sung the Lieder of Brahms, Schubert, Wolf, Ullmann, Strauss, Schumann, Loewe and Berg, earning a reputation for both the quality of her interpretations and the warmth of her timbre. She and her regular partner Martin Helmchen, who has just joined Alpha, have chosen to record Paul Hindemith’s song cycle Das Marienleben, composed in 1923 and revised by the composer in 1948. The piece is a bewitching, sometimes disturbing cycle whose texts, taken from the great poet Rainer Maria Rilke, retrace the life of the Virgin Mary. Fifteen poems, fifteen episodes tinged with mysticism and lyricism. They proved to be the ideal inspiration for Hindemith, whose compositional style here draws on both the power of Wagner’s operas and the subtle nuances of Debussy.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha398&medium=phy#,01 Classical,Classical,Classical|Modern Era,Austria,2018 ALPHA CLASSICS / OUTHERE MUSIC France,2018 ALPHA CLASSICS / OUTHERE MUSIC France,,,,,,,,,,,,,,,,,,,,
2018,ALP,Alpha,Alpha678,3760014196782,Franz Joseph Haydn ,"Haydn 2032, Vol. 6 - Lamentatione",Kammerorchester Basel,1,CD,14.81,22.99,"The year 2017 was a vintage one for Giovanni Antonini: he was awarded an Echo Klassik, two Gramophone Awards and a Diapason d’Or of the Year for his recent releases. Two of these prizes distinguished ‘Il Distratto’, volume 4 of the complete recording of the Haydn symphonies on which he embarked for Alpha in 2014. For the sixth volume, released in 2018, the Milanese conductor is again joined by the Kammerorchester Basel, which shares the project with Il Giardino Armonico and which he knows very well, since he conducts it regularly and they have made many recordings together, including volume 5 of the Haydn series. This volume focuses on symphonies with a ‘sacred’ inspiration: the Symphony no.26, ‘Lamentatione’, was composed in 1768 for Holy Week, and no.30 was nicknamed ‘Alleluja’ after the plainchant melody Haydn uses in it. Symphony no.41 was written in 1769.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha678&medium=phy#,01 Classical,Classical,Classical|Classical Era,Austria,2017 Joseph Haydn Stiftung & Alpha Classics / Outhere Music France,2018 ALPHA CLASSICS / OUTHERE MUSIC France,,,,,,,,,,,,,,,,,,,,
2018,ALP,Alpha,Alpha287,3760014192876,Dietrich Buxtehude ,Buxtehude: Abendmusiken,Ensemble Masques; Olivier Fortin; Vox Luminis; Lionel Meunier,1,CD,14.81,22.99,"The Abendmusiken were a legendary concert series organized by Buxtehude in Lübeck. Even Johann Sebastian Bach travelled a long way to attend these concerts of sacred and instrumental music and met the master Dietrich Buxtehude, the most famous organist in Europe. To mark the 500th anniversary of the Lutheran Reformation, Vox Luminis and the Ensemble Masques have come together to perform a programme of cantatas (Gott hilf mir, denn das Wasser geht mir bis an die Seele, BuxWV 34 | Befiehl dem Engel, dass er komm, BuxWV 10 | Jesu, meine Freude, BuxWV 60 | Herzlich lieb hab ich dich, o Herr, BuxWV 41) and instrumental pieces (Sonatas BuxWV 255 and 261). The recording assembles leading specialists of this repertory, with the expert voices of Vox Luminis combining with the vitality of the instrumentalists of Ensemble Masques.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha287&medium=phy#,01 Classical,Classical,Classical|Baroque Era,Austria,2017 Vox Luminis & Alpha Classics / Outhere Music France,2018 ALPHA CLASSICS / OUTHERE MUSIC France,,,,,,,,,,,,,,,,,,,,
2018,ALP,Alpha,Alpha361,3760014193613,Johann Sebastian Bach ,Thomas Dunford plays Bach,Thomas Dunford,1,CD,14.81,22.99,"Thomas Dunford continues to expand his discography on Alpha with a program of solo lute works by J.S. Bach, recorded in the ideal surroundings of the Salle de Musique of La Chaux-de-Fonds in Switzerland. He performs an original composition by Bach for lute, the Suite in G minor BWV 995, as well as his own arrangements of the Suite BWV 1007 and the famous Chaconne from the Partita BWV 1004 – the latter piece has a notorious reputation for being (virtually) unplayable, at least on the violin! Born in Paris in 1988, Thomas Dunford discovered the lute at the age of nine thanks to his first teacher Claire Antonini. He completed his studies in 2006 at the Conservatoire Superieur de Paris (CNR), when he obtained a unanimous 1st Prize with Honors in the class of Charles-Edouard Fantin. He continued his studies at the Schola Cantorum in Basel, and participated in various masterclasses across Europe. He has gone on to record an extensive discography and win multiple competitions.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha361&medium=phy#,01 Classical,Classical,Classical|Baroque Era,Austria,2017 ALPHA,2018 ALPHA CLASSICS / OUTHERE MUSIC France,,,,,,,,,,,,,,,,,,,,
2018,ALP,Alpha,Alpha403,3760014194030,Antonin Dvorak ,Dvorak: Piano Quintets & Bagatelles,Busch Trio; Maria Milstein; Miguel Da Silva,1,CD,14.81,22.99,"After two earlier Dvorák releases, the Trios nos.3 and 4 (Dumky) and the two Piano Quartets, Omri Epstein, Mathieu van Bellen and Ori Epstein are joined by one of their teachers at the Queen Elisabeth Music Chapel, the violist Miguel da Silva (founder member of the famous Quatuor Ysaÿe) and the violinist Maria Milstein, who was also an artist in residence at the Music Chapel from 2011 to 2014. Together they continue this recording of the Czech composer’s complete chamber music with keyboard, this time in the two Piano Quintets and the Bagatelles. There is an obvious close rapport between these musicians, who share with us their passion for this repertory and their enjoyment of playing together. A gap of fifteen years separates Dvorák’s two Piano Quintets, which have few features in common except a shared home key: the First marks the debut of a youthful composer, while the Second shows him at the peak of his art. The Bagatelles, originally scored for two violins, cello and harmonium, are among his best-known short pieces.",,https://b2b.naxosusa.com/Album.aspx?product=Alpha403&medium=phy#,01 Classical,Classical,Classical|Romantic Era,Austria,2017 Queen Elisabeth Music Chapel & Alpha Classics / Outhere Music France,2018 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,
2018,ASN,Ansonica Records,AR0008,608410872875,L. Peter Deutsch; Conrado Monier; Adalberto Alvarez; Guido Lopez Gavilan; Jose Antonio Mendez; Electo Rosell; Rafael Hernandez; Cynthia Folio; J. A. Kawarsky; Michael Murray; Meira Warshauer; Mary Kancewick; Leah Aronow-Brown; Louise Gallop; Fran Gordon,Coro del mundo,Vocal Luna; Schola Cantorum Coralina; Vilma Sofia Garriga Comas; Lazaro “El Fino” Rivero; Yuniet Lombida; Eduardo Silveira; David Delgado Ruiz; Karen Cruz Atin; Abiel Chea Guerra; Flavia Mendez Perez; Asaf Roth,1,CD,11.69,17.99,"Continuing in the series of Cuban recorded Ansonica Records projects comes Coro Del Mundo – choir of the world. With tracks ranging from sacred to secular, and from delicate to aggressive, the surprising cohesiveness of the composers’ work is astonishingly beautiful and impassioned. Schola Cantorum Coralina and Vocal Luna contribute exquisite vocals to the proceedings. L Peter Deutsch’s Dance to the Revolution, takes inspiration from the writing of Emma Goldman. The composer explains, “what drew me to her writing was her inclusion of interpersonal relationships, not only political or economic ones, in the vision of ideal society.” Deutch’s Where Everything is Music transports the listener to Havana. Conrado Monier’s Gozando’s En La Habana received mention in the Choral Music Contest sponsored by the Cuban Agency of Musical Copyright and the Cuban Music Institute. Monier’s second composition on Coro Del Mundo, Gozando En La Habana, is an a capella tour de force effortlessly conjuring up the sights and sounds of the City of Columns. Cuban composer and conductor Guido López-Gavilán’s Qué Rico É! is a shimmering choral mambo that leaves the listener breathless. Vocal Luna’s contribution to Coro Del Mundo is profound. On Cemento Ladrillo Y Arena, Murmullo, and Silencio their voices range from brassy brilliance to delicate, angelic whispers. Nowhere is this more apparent than their performance of Cynthia Folio’s four-part piece At the Edge of Great Quiet. J.A. Kawarsky’s Sacred Rights, Sacred Song also shines with Vocal Luna’s participation. Sacred Rights, Sacred Song, a multi-movement piece, envisions Israel as a healthy Jewish democracy in which the spiritual civil rights of all Jews are protected. Michael Murray’s El Lunar, based on a poem by Juan Clemente Zenea, depicts the adoration of a beautiful woman. Caminando, based Nicolás Guillén’s poem focuses on the extreme poverty and scarcity faced by many Cubans in the 1930’s. The extraordinary desperation and bleakness Guillén depicts is emphasized by the implication of cannibalism toward the end of the piece. Both of Murray’s pieces are lush with solemn, hypnotic tone. Meira Warshauer’s We Are Dreamers is an adaptation of the Jewish psalm Shir Hamalot. With its blend of religious and cultural influences, Coro Del Mundo is proof that different faiths and beliefs can sit together comfortably at the same musical table.",https://youtu.be/BPReYlfkNgs,https://b2b.naxosusa.com/Album.aspx?product=AR0008&medium=phy#,01 Classical,Classical,Classical|Choral,,,2018 Ansonica Records,,,,,,,,,,,,,,,,,,,,
