2019,Alpha,ALPHA431,3760014194313,Johannes Brahms ,Brahms: Die Schone Magelone,John Chest; Marcelo Amaral,1,CD,14.81,22.99,"Alpha and the Festival of Aix-en-Provence continue their Young Talents series, in which Laureates of the Académie of the Aix Festival are each accorded an album. The American baritone John Chest enjoys a brilliant career that has already led him to Glyndebourne Festival and the BBC Proms. In partnership with the Brazilian pianist Marcelo Amaral, he presents Die schöne Magelone by Johannes Brahms. Among all the wealth of Lieder that Brahms composed, this is his only real song cycle. Brahms had known these popular tales since his childhood, but it was thanks to Schumann that he discovered the novel published in 1797 by Ludwig Tieck, entitled The Love Story of the Fair Magelone and Count Peter of Provence. The work is representative of the poetic, idealized reinvention of the Middle Ages so characteristic of German romanticism: stories of star-crossed love, that usually end happily. "What strikes the listener most of all is the song cycle's epic scale - it is a veritable pocket opera, supported by pianistic writing of great complexity," writes Timothée Picard in the essay accompanying this release. The album's artwork is an original design by Maia Flore, a laurate photographer of the HSBC Foundation: her poetic universe has already featured in the preceding number of the series, 'Black is the colour' (Alpha 384).",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA431&medium=phy,01 Classical,Classical,,Austria,2018 Festival d'Aix-en-Provence & Alpha Classics / Outhere Music France,2018 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,Alpha,ALPHA442,3760014194429,Various,Le Concert Spirituel: L'opera des operas,Katherine Watson; Karine Deshayes; Reinoud van Mechelen; Le Concert Spirituel,1,CD,14.81,22.99,"To celebrate 30 years of the Concert Spirituel, Hervé Niquet pays homage to the French musical patrimony of the 17th and 18th centuries, to whose exploration he remains passionately devoted. In close collaboration with Benoit Dratwicki and the Centre de Musique Baroque de Versailles - which also celebrated its 30th anniversary in 2018 -they have devised an intriguingly unconventional programme idea. Following the example of Louis XIV, who in 1671 asked Lully to create a Ballet of ballets consisting of extracts from the thirty or so ballets that the composer had put on at court, they have conceived 'An Imaginary Opera,' a veritable 'Opera of Operas': around thirty extracts, with well-known repertoire alongside rarities - some completely unknown and unpublished - have been put together to create a plot centered around three dramatic archetypes of the period: a princess in love, a witch queen (her rival) and a courageous prince. All the themes of French baroque opera are illustrated in turn, according to the rules of the genre: battle, tempest, sorcery, love duets, religious invocations, and sleep. The virtuoso arias, dazzling ballets and imposing ceremonial choruses are by Lully and Rameau, naturally - but also by Campra, Marais, Bertin de La Doué, Destouches, Stück, Gervais, Colin de Blamont, Rebel, Francoeur, Montéclair, Leclair and Dauvergne. Brilliantly brought to life by the very finest of today's baroque lyric artists, this recording was made at the Opéra Royal de Versailles.",,https://b2b.naxosusa.com/Album.aspx?product=ALPHA442&medium=phy,01 Classical,Classical,,Austria,2017 Le Concert Spirituel & Alpha Classics / Outhere Music France,2018 Alpha Classics / Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,APR Recordings,Apr6025,5024709160259,Claude Debussy; Gabriel Faure; Maurice Ravel ,Marius-Francois Gaillard: Complete Debussy Recordings 1928-1930,Marius-Francois Gaillard; Carmen Guilbert,2,CD,15.59,23.99,"This release launches an important new APR series devoted to the French Piano School. For around 150 years France has nurtured a distinctive style of pianism centered on the teaching of the Paris Conservatoire. The heyday of the school was probably the first fifty years of the 20th century and this series of recordings aims to explore in depth the often-forgotten recordings made at this time. Marius-François Gaillard was the first pianist to perform the complete piano works of Debussy in concert, which he did first in 1920, and again in 1922. He subsequently made the recordings featured here, and these were by far the largest body of Debussy piano recordings until the 1930s. As such they give us the closest view of Debussy playing to the composer's own time and reveal a clarity and objectivity which exemplifies the traditions of French pianism but is somewhat different from the 'impressionist' style of Gieseking which was to follow and become the accepted model. Gaillard later pursued a career as a composer and his early recordings were forgotten. To commemorate the 100th anniversary year of Debussy's death, this is their first reissue. Carmen Guilbert also had a short active career, but as a pupil of Marguerite Long her playing, particularly of Fauré, is important. These are her complete classical recordings.",,https://b2b.naxosusa.com/Album.aspx?product=APR6025&medium=phy,01 Classical,Classical,Classical|Piano,France,2018 APR Ltd,2018 APR Ltd,,,,,,,,,,,,,,,,,,,,
2019,Arcana,A457,3760195734575,Antonin Dvorak; Pyotr Ilyich Tchaikovsky ,Dvorak & Tchaikovsky: Serenades,Archi di Santa Cecilia; Luigi Piovano,1,CD,14.81,22.99,"Following the huge success of the 2017 release, "Cinema per archi", featuring the music of Rota, Morricone and Piovani, the Arcana label is back with another recording by the Archi di Santa Cecilia conducted by Luigi Piovano, the eminent cellist whose duo performances with Antonio Pappano have been met with widespread acclaim among chamber music aficionados. Composed of players from the excellent Orchestra Sinfonica Nazionale di Santa Cecilia, the ensemble here interprets two of the best-loved works of the entire string repertoire: the Serenata in C major op. 48 by Tchaikovsky, and the Serenata in E major op. 22 by Dvorák. Both of these works have been special attractions in concert programs at the Auditorium Parco della Musica in Rome and in other prominent concert venues throughout Italy. The Ensemble's enormously successful first recording of music by Schubert, including Mahler's arrangement of Death and the Maiden, was described by Ralph Moore on MusicWeb International as "mesmerizing, intense, thrilling and liberated in a way too few recordings are these days" and elicited David Vernier to declare in Classics Today that "the concluding fourth-movement Presto is an impressive display of ensemble virtuosity."",,https://b2b.naxosusa.com/Album.aspx?product=A457&medium=phy,01 Classical,Classical,,Netherlands,2015 Outhere Music France,2019 Outhere Music France,,,,,,,,,,,,,,,,,,,,
2019,ArcoDiva,UP0207,8594029812079,Louis Couperin; Francois Couperin; Girolamo Frescobaldi; Leopold Kozeluh; Jean-Philippe Rameau; Joseph-Nicolas-Pancrace Royer; Bernardo Storace ,Martin Hroch: Harpsichord,Martin Hroch,1,CD,13.25,20.99,"Music and art of the 17th and 18th century offers a range of contrasts and colors. It is filled with impressive ostentation and ornaments that contrast with humbleness and simplicity. Attempts to engage human emotions and "attack" them as well as the intention to capture individual emotions and passions are evident in every composition. Every country brings its own cultural heritage related to the language, traditions, and unique culture of its people who have been building it for generations. On this album Martin Hroch presents works by French, Italian, and Czech composers. Martin Hroch, a prominent Czech harpsichordist, studied at Janacek Academy of Music and Performing Arts in Brno. He studied under the harpsichordist B.M. Willi and pianists A. Vlasakova and J. Jirasky. He continued his studies of harpsichord and early music at Hochschule fur Musik und darstellende Kunst in Vienna. As a soloist and chamber musician he performs with many orchestras and chamber ensembles in the Czech Republic and across Europe. He records for broadcasting and television companies, and is a member of the British Harpsichord Society. He currently serves as a teacher at JAMU in Brno.",,https://b2b.naxosusa.com/Album.aspx?product=UP0207&medium=phydig,01 Classical,Classical,,,,,,,,,,,,,,,,,,,,,,,,
2019,ArcoDiva,UP0209,8594029812093,Stepanka Balcarova; Matej Benko; Martin Brunner; Jiri Chvojka; Juraj Filas; Lukas Hurnik; Ondrej Kukal; Zdenek Merta; William Shakespeare ,Duo Teres: Shakespeare's Sonnets,Lucie Silkenova; Marketa Foukalova; Duo Teres; Jaromir Meduna,1,CD,13.25,20.99,"The recording Shakespeare's Sonnets is dedicated to the contemporary works of Prague composers - Lukás Hurník, Matej Benko, Juraj Filas, Zdenek Merta, Ondrej Kukal, Martin Brunner, Stepánka Balcarová, and Jirí Chvojka. All of the works are with lyrics by William Shakespeare and are sung by Czech soprano Lucie Silkenová, accompanied by Duo Teres. Born in Prague, Lucie Silkenova was a member of the Kuhn Children's Choir, studied at Jan Neruda High School, and went on to graduate from the Academy of Performing Arts in Prague. She has also honed her vocal technique at master classes in England, Spain, Germany, and Austria. She has won several international voice prizes, including first prize at the international competition in France "Concours International d'Encouragement Musical, Lyon 2008," and the second prize in the opera category at the "Antonin Dvorak International Vocal Competition 2009."",,https://b2b.naxosusa.com/Album.aspx?product=UP0209&medium=phydig,01 Classical,Classical,,Czech Republic,2018 Duo Teres & ArcoDiva,2018 Duo Teres & ArcoDiva,,,,,,,,,,,,,,,,,,,,
2019,Arte Verum,ARV-014,5425019971144,Gustav Mahler ,Mahler: Lieder,Barbara Hendricks; Love Derwinger,1,CD,14.81,22.99,"Following the success of her album Blues Everywhere I Go in 2015, Barbara Hendricks now returns to the grand Classical repertoire in this performance of lieder by one of the greatest composers in the genre, Gustav Mahler. An essential part of Gustav Mahler's work belongs to the lied genre, which, together with the symphony, is one of the two key facets of his output. They are of capital importance in his work because the composer's fusion of the two genres succeeded in breathing new life into both. The 'Lieder eines fahrenden Gesellen' (Songs of a Wayfarer) belong to his early creative period. This cycle of 4 very different melodies, with its obvious similarities to Schubert's Winterreise, relates the story of a dreamy young man who is haunted in his wanderings by the memory of his beloved. He is the very picture of the Romantic Wanderer, portrayed with his existential sorrow, his mood swings, his hopes and his vexations. Fifteen years later, Mahler turned his attention to the poet Friedrich Rückert in composing his Rückert-Lieder, which marked an oasis of equilibrium during one of the happiest periods of his life, when he met his future wife, Alma. These superb miniatures translate inner states of mind in which the spirit of the traditional lied blends with that of the art lied. Although it is not a song cycle in the strict sense, it does have an overall unity of tone and mood. Having achieved a measure of perfection in the lied genre, Mahler could subsequently focus on a fusion of the lied and the symphony, a feat that would be realized in 'Das Lied von der Erde' (The Song of the Earth), that vast "symphony of lieder" constructed around a handful of Chinese poems. 'Der Abschied' (The Farewell) is the longest in the work, but it is also the most highly developed, and the music has a beauty, which, like the final words of Mahler's masterpiece that concludes this album, is eternal.",,https://b2b.naxosusa.com/Album.aspx?product=ARV-014&medium=phy,01 Classical,Classical,,Austria,2016 Babsan Productions,2016 Off The Records,,,,,,,,,,,,,,,,,,,,
2019,Auris Subtilis,AS 5080,4260077710806,Wolfgang Amadeus Mozart ,Stefan Konig-Trio: Mozart in Jazz,Stefan Konig-Trio,1,CD,14.03,21.99,"Pianist Stephan Konig writes of this new release: "For me, improvisation is on an equal footing with composition. Improvisation has one advantage over composition in that the interpreter can respond much more directly to each concert situation. That means responding to the concert space, the instrument, the audience's vibes, and especially to the particular emotional state in the room. Composition's advantage is that a composer can fine-tune a piece as long as he needs to, until he believes that it's finished. The risk with improvisation lies in the fact that there is only one temporal opportunity for a tone. There is free-improvisation and improvisation bound to themes; this concert is bound to the musical themes and forms of expression of Wolfgang Amadeus Mozart. This means that both art forms- improvisation and composition- merge into one another."",,https://b2b.naxosusa.com/Album.aspx?product=AS%205080&medium=phy,02 Jazz,Jazz,,Germany,,,,,,,,,,,,,,,,,,,,,,
2019,Aurora,ACD5091,7044581350911,Kjell Habbestad; Bjorn Kruse; Kjell Samkopf ,"Habbestad, Kruse, & Samkopf: Akrostikon",Lars Notto Birkeland; Eirik Raude; Norwegian Radio Orchestra; Vox Clamantis,1,CD,14.81,22.99,"The concert repertoire for organ or percussion with orchestra is small, and even smaller where both organ and percussion are soloists. Eirik Raude and Lars Notto Birkeland want to bring out this combination of instruments by adding new commissions to the oeuvre and performing already written repertoire. For a number of years Birkeland and Raude have collaborated on projects for percussion and organ resulting in a large number of concerts and commissioned works. Habbestad, Kruse and Samkopf have written music that brings out the potential in these exiting instrumental combinations. The recording was done in Fagerborg church on the impressing Goll organ inaugurated in 2007, now established as one of Oslo's finest concert organs.",,https://b2b.naxosusa.com/Album.aspx?product=ACD5091&medium=phy,01 Classical,Classical,Classical|Contemporary Era,,2018 Norwegian Society of Composers,2018 Norwegian Society of Composers,,,,,,,,,,,,,,,,,,,,
2019,Avi,AVI 8553146,4260085531462,Michael Haydn; Joseph Haydn ,Michael & Joseph Haydn: Horn Concertos,Premysl Vojta; Haydn Ensemble Prague,1,CD,14.03,21.99,"It is difficult to ascertain how many horn concertos Joseph Haydn and his younger brother Michael actually wrote. Certain works are lost; others are erroneously ascribed, or their authenticity at least doubtful. One of the concertos has even been ascribed by different musicologists to Joseph and to Michael Haydn, but it may have been written by another person entirely. The two brothers wrote most of their concertos for the widest variety of solo instruments, but usually in the same type of situation: i.e. once they had assumed important posts at the head of renowned court orchestras. Joseph Haydn became Kapellmeister for the Esterhazy princes in 1761, and Michael became concertmaster of the Salzburg archdiocese court orchestra in 1763. The court musicians in both orchestras were virtuosos in their own right, and one of the tasks of a Kapellmeister consisted in composing new works that permitted them to display their outstanding abilities in the presence of their sovereigns.",,https://b2b.naxosusa.com/Album.aspx?product=AVI%208553146&medium=phy,01 Classical,Classical,,Germany,2017 Premysl Vojta,2018 Avi-Service for music,,,,,,,,,,,,,,,,,,,,
2019,Avi,AVI 8553408,4260085534081,Franz Schubert; Various ,Schubert Trouts,Silke Avenhaus; Lena Neudauer; Janulo Ishizaka; Wen Xiao Zheng; Rick Stotijn,1,CD,14.03,21.99,"Silke Avenhaus had wanted to record Schubert's Trout Quintet for a long time. Now five European composers were additionally asked to quasi-casually prolong Schubert's ambivalences into the present by supplying their own variations. The commission called for works that were to be limited in length, and each composer was asked to focus his attention on a particular instrument. Although all of their pieces are based on the Trout theme, the resulting works vary utterly in terms of character and tempo. As Avenhaus puts it, this is a "godsend." The new compositions can be grasped as individual movements of a contemporary Trout quintet, but one can also combine them in several different ways. The double bass and the cello form a strong bass section in this particular piano quintet. The line-up may have been unusual and difficult to score in terms of timbre, but Schubert skillfully made best of the situation by expanding the range of different sonorities to the maximum. The low strings fathom the underground. Conversely, the piano, often playing in octaves for long stretches in the upper range, carries out the assigned role of shining brightly on the mountain peaks. The middle range is tenderly filled out by the other strings. The resulting musical texture seems to float in midair.",,https://b2b.naxosusa.com/Album.aspx?product=AVI%208553408&medium=phy,01 Classical,Classical,,Germany,2018 Avi-Service for music,"Sudwestrundfunk SWR2, Stuttgart",,,,,,,,,,,,,,,,,,,,
